Time,trans_axial,forca,trans_grande,trans_radial,1,2,3,RDP132105,Ref. of axis Actuador axial 10 kN,Number of cycles,LVDT 3,RDP132091,RDP132089,ea,q,Ed_Shoelace,Ed_trapezio,,,
"5:131:7174:429509:429497492,0",5.74543698,0.32400162,5.9011693,0.41484471,3.3336399,1.32510176,2.73051262,0.01004355,1,950072,0.0128216919230769,0.00509654523076923,0.0105019716153846,0.00779925842307692,18.3347411174336,,-0.0019946123218883,,,
"5:131:7174:429509:429497517,1",5.69871978,0.24016257,5.84640563,0.41484471,3.32938821,1.3132802,2.67735732,0.00986094,1,950072,0.0128053392692308,0.00505107769230769,0.0102975281538462,0.00767430292307692,13.5904213906323,,-0.00151025359108096,,,
"5:131:7174:429509:429497542,0",5.64577362,0.16398126,5.78550024,0.47410824,3.31915266,1.29914868,2.62281052,0.00986094,1,950072,0.0127659717692308,0.00499672569230769,0.0100877327692308,0.00754222923076923,9.27944110344437,,-0.000990091896427187,,,
"5:131:7174:429509:429497567,1",5.5943847,0.09955062,5.72766571,0.73091687,3.29994132,1.28359042,2.56932126,0.00986094,1,950072,0.012692082,0.00493688623076923,0.00988200484615385,0.00740944553846154,5.63341271497348,,-0.000405378554518493,,,
"5:131:7174:429509:429497592,1",5.55233922,0.052812,5.69030358,1.08649805,3.2816748,1.27204062,2.5319734,0.00986094,1,950072,0.0126218261538462,0.00489246392307692,0.00973835923076923,0.00731541157692308,2.98854785940237,,-7.34973373910571E-05,,,
"5:131:7174:429509:429497617,1",5.541179,0.05083155,5.68057919,1.20502511,3.26498298,1.26891538,2.52206592,0.00986094,1,950072,0.0125576268461538,0.00488044376923077,0.00970025353846154,0.00729034865384616,2.87647731467479,,0.000175342160870613,,,
"5:131:7174:429509:429497642,1",5.55701094,0.10720836,5.69951616,1.20502511,3.24466935,1.26871156,2.54266012,0.00986094,1,950072,0.0124794975,0.00487965984615385,0.009779462,0.00732956092307692,6.06675215458682,,0.000778837698908838,,,
"5:131:7174:429509:429497667,1",5.59360608,0.18655839,5.74455544,1.08649805,3.23033958,1.27530174,2.58479474,0.00967833,1,950073,0.012424383,0.00490500669230769,0.00994151823076923,0.00742326246153846,10.5570453133389,0.00515805452105211,0.0018237563023938,,,
"5:131:7174:429509:429497692,0",5.6488881,0.28320435,5.8039254,0.90870746,3.22703271,1.28943326,2.64201322,0.00967833,1,950073,0.0124116642692308,0.00495935869230769,0.0101615893076923,0.007560474,16.0260878960452,,0.00291059909965893,,,
"5:131:7174:429509:429497717,1",5.70910138,0.39160098,5.87148432,0.67165334,3.22593042,1.30519534,2.70552128,0.00967833,1,950073,0.0124074246923077,0.00501998207692308,0.0104058510769231,0.00771291657692308,22.1600823774686,,0.00383266612919959,,,
"5:131:7174:429510:429496742,1",5.77009328,0.52587549,5.94467315,0.67165334,3.22986717,1.31946274,2.76802746,0.00967833,1,950073,0.0124225660384615,0.00507485669230769,0.0106462594615385,0.00786055807692308,29.7584653099991,,0.00441656702790715,,,
"5:131:7174:429510:429496767,0",5.83342104,0.70675659,6.00557854,0.53337177,3.24325212,1.3302652,2.8230752,0.00967833,1,950073,0.0124740466153846,0.00511640461538462,0.0108579815384615,0.00798719307692308,39.9942417284523,,0.00281593134656595,,,
"5:131:7174:429510:429496792,1",5.8707948,0.82479141,6.04294067,0.53337177,3.26246346,1.33583628,2.85129482,0.00967833,1,950073,0.0125479363846154,0.00513783184615385,0.0109665185384615,0.00805217519230769,46.6736461942166,,0.000881016439306342,,,
"5:131:7174:429510:429496817,1",5.88013824,0.85172553,6.05112963,0.47410824,3.27458865,1.33753478,2.8592542,0.00949572,1,950073,0.0125945717307692,0.00514436453846154,0.0109971315384615,0.00807074803846154,48.1978056025118,,0.000256464710882594,,,
"5:131:7174:429510:429496842,1",5.88429088,0.85344192,6.05266506,0.47410824,3.28986324,1.3377386,2.86181456,0.00967833,1,950073,0.0126533201538462,0.00514514846153846,0.0110069790769231,0.00807606376923077,48.2949334079424,,-3.04670819044502E-05,,,
"5:131:7174:429510:429496867,0",5.88091686,0.82320705,6.05112963,0.47410824,3.30718494,1.3377386,2.8614806,0.00949572,1,950073,0.0127199420769231,0.00514514846153846,0.0110056946153846,0.00807542153846154,46.5839897584345,,-0.00102255898381304,,,
"5:131:7174:429510:429496892,1",5.86664216,0.71150967,6.03679895,0.41484471,3.31915266,1.3377386,2.8492354,0.00949572,1,950073,0.0127659717692308,0.00514514846153846,0.0109585976923077,0.00805187307692308,40.2632110357985,,-0.00116064331320993,,,
"5:131:7174:429510:429496917,1",5.84691712,0.6099786,6.01632655,0.41484471,3.32639628,1.3377386,2.833094,0.00967833,1,950073,0.0127938318461538,0.00514514846153846,0.0108965153846154,0.00802083192307692,34.5177277760974,,-0.00127070646873148,,,
"5:131:7174:429510:429496942,0",5.82485622,0.52099038,5.99175967,0.41484471,3.33411231,1.33712714,2.8130564,0.00967833,1,950073,0.0128235088846154,0.00514279669230769,0.0108194476923077,0.00798112219230769,29.4820246330044,,-0.00199568981077829,0.00514020499093855,,
"5:131:7174:429510:429496967,1",5.78981832,0.42064758,5.95081487,0.41484471,3.33946629,1.33318662,2.77804626,0.00931311,1,950073,0.0128441011153846,0.00512764084615385,0.0106847933076923,0.00790621707692308,23.8037837001399,,-0.00218346952075973,,,
"5:131:7174:429510:429496992,1",5.75114686,0.32677425,5.9011693,0.41484471,3.33458472,1.32530558,2.73223808,0.00949572,1,950073,0.0128253258461538,0.00509732915384615,0.010508608,0.00780296857692308,18.4916398800522,,-0.00201356284438401,,,
"5:131:7174:429510:429497017,1",5.69794116,0.24372738,5.84333477,0.41484471,3.3289158,1.31348402,2.6791941,0.00967833,1,950073,0.0128035223076923,0.00505186161538462,0.0103045926923077,0.00767822715384615,13.792148371142,,-0.00154884731652272,,,
"5:131:7174:429510:429497042,1",5.64421638,0.16807419,5.78396481,0.41484471,3.32025495,1.2993525,2.62420202,0.01004355,1,950073,0.0127702113461538,0.00499750961538462,0.0100930846923077,0.00754529715384615,9.51105356254806,,-0.00100239085019419,,,
"5:131:7174:429510:429497067,1",5.59516332,0.10153107,5.732272,0.73091687,3.30387807,1.284066,2.57115804,0.00967833,1,950073,0.0127072233461538,0.00493871538461538,0.00988906938461538,0.00741389238461538,5.74548325970106,,-0.000418656035867235,,,
"5:131:7174:429510:429497092,1",5.55311784,0.05360418,5.69337444,1.02723452,3.28230468,1.27265208,2.53297528,0.00967833,1,950073,0.0126242487692308,0.00489481569230769,0.00974221261538462,0.00731851415384615,3.03337607729341,,-8.30176426644317E-05,,,
"5:131:7174:429510:429497117,1",5.53884314,0.05083155,5.68365005,1.08649805,3.26403816,1.2691192,2.52189894,0.01004355,1,950073,0.0125539929230769,0.00488122769230769,0.00969961130769231,0.0072904195,2.87647731467479,,0.00016963343775535,,,
"5:131:7174:429510:429497142,1",5.55778956,0.105624,5.70412245,1.08649805,3.24671646,1.2691192,2.54182522,0.00967833,1,950073,0.012487371,0.00488122769230769,0.00977625084615385,0.00732873926923077,5.97709571880475,,0.000763580366098348,,,
"5:131:7174:429510:429497167,1",5.59594194,0.1861623,5.74302001,0.96797099,3.23222922,1.27530174,2.5837372,0.00967833,1,950074,0.0124316508461538,0.00490500669230769,0.00993745076923077,0.00742122873076923,10.5346312043934,0.00521570530842186,0.00181016351861358,,,
"5:131:7174:429510:429497192,1",5.6488881,0.28082781,5.80085454,0.84944393,3.2249856,1.28943326,2.64084436,0.00986094,1,950074,0.0124037907692308,0.00495935869230769,0.0101570936923077,0.00755822619230769,15.8916032423721,,0.00288912451472829,,,
"5:131:7174:429510:429497217,1",5.7059869,0.39041271,5.87148432,0.73091687,3.22750512,1.30519534,2.70418544,0.00986094,1,950074,0.0124134812307692,0.00501998207692308,0.0104007132307692,0.00771034765384615,22.0928400506321,,0.00383182444506916,,,
"5:131:7174:429510:429497242,1",5.76853604,0.52376301,5.94006686,0.67165334,3.23222922,1.3190551,2.76735954,0.00967833,1,950074,0.0124316508461538,0.00507328884615385,0.0106436905384615,0.00785848969230769,29.638923395623,,0.00439612962842506,,,
"5:131:7174:429510:429497267,1",5.8279707,0.70385193,6.00250768,0.53337177,3.24325212,1.32965374,2.82257426,0.00967833,1,950074,0.0124740466153846,0.00511405284615385,0.0108560548461538,0.00798505384615385,39.8298715961851,,0.00287134457984833,,,
"5:131:7174:429510:429497292,1",5.86664216,0.82756404,6.03833438,0.53337177,3.26199105,1.33522482,2.8514618,0.00967833,1,950074,0.0125461194230769,0.00513548007692308,0.0109671607692308,0.00805132042307692,46.8305449568352,,0.000948507591488202,,,
"5:131:7174:429510:429497317,1",5.88091686,0.85463019,6.05112963,0.53337177,3.27789552,1.33712714,2.85992212,0.00967833,1,950074,0.0126072904615385,0.00514279669230769,0.0109997004615385,0.00807124857692308,48.3621757347789,,0.00034181951349196,,,
"5:131:7174:429510:429497342,1",5.8850695,0.85581846,6.05266506,0.47410824,3.28939083,1.3377386,2.86298342,0.00967833,1,950074,0.0126515031923077,0.00514514846153846,0.0110114746923077,0.00807831157692308,48.4294180616155,,-0.000182356245483463,,,
"5:131:7174:429510:429497367,1",5.87935962,0.81673758,6.05112963,0.47410824,3.30435048,1.3377386,2.86097966,0.00986094,1,950074,0.0127090403076923,0.00514514846153846,0.0110037679230769,0.00807445819230769,46.2178926456577,,-0.00100983504187353,,,
"5:131:7174:429510:429497392,1",5.86197044,0.70345584,6.03372809,0.41484471,3.31868025,1.33794242,2.84856748,0.00967833,1,950074,0.0127641548076923,0.00514593238461539,0.0109560287692308,0.00805098057692308,39.8074574872396,,-0.00103906196090026,,,
"5:131:7174:429510:429497417,1",5.8461385,0.61446762,6.01939741,0.41484471,3.32592387,1.33753478,2.8344855,0.00967833,1,950074,0.0127920148846154,0.00514436453846154,0.0109018673076923,0.00802311592307692,34.7717543441466,,-0.00130695243824562,,,
"5:131:7174:429510:429497442,1",5.82485622,0.52217865,5.99175967,0.41484471,3.33222267,1.33733096,2.81355734,0.00949572,1,950074,0.0128162410384615,0.00514358061538462,0.0108213743846154,0.0079824775,29.549266959841,,-0.00204121284363257,,,
"5:131:7174:429510:429497467,1",5.78981832,0.4198554,5.95081487,0.41484471,3.33852147,1.33318662,2.77787928,0.00949572,1,950074,0.0128404671923077,0.00512764084615385,0.0106841510769231,0.00790589596153846,23.7589554822489,,-0.00219642927794746,0.00527130559879416,,
"5:131:7174:429510:429497492,1",5.74647514,0.3247938,5.89912206,0.41484471,3.33694677,1.3255094,2.73134752,0.00967833,1,950074,0.0128344106538462,0.00509811307692308,0.0105051827692308,0.00780164792307692,18.3795693353246,,-0.00201644131526124,,,
"5:131:7174:429510:429497517,1",5.69871978,0.24135084,5.84333477,0.41484471,3.32781351,1.31287256,2.67852618,0.00967833,1,950074,0.0127992827307692,0.00504950984615385,0.0103020237692308,0.00767576680769231,13.6576637174689,,-0.00153771420993104,,,
"5:131:7174:429510:429497542,1",5.64577362,0.16596171,5.78550024,0.47410824,3.31820784,1.29853722,2.62347844,0.00967833,1,950074,0.0127623378461538,0.00499437392307692,0.0100903016923077,0.00754233780769231,9.39151164817196,,-0.00098680942043173,,,
"5:131:7174:429510:429497567,1",5.59256792,0.1003428,5.73380743,0.73091687,3.30435048,1.28359042,2.57032314,0.00986094,1,950074,0.0127090403076923,0.00493688623076923,0.00988585823076923,0.00741137223076923,5.67824093286451,,-0.000398322585694761,,,
"5:131:7174:429510:429497592,1",5.5515606,0.05320809,5.69337444,1.08649805,3.28277709,1.27326354,2.53297528,0.00986094,1,950074,0.0126260657307692,0.00489716746153846,0.00974221261538462,0.00731969003846154,3.01096196834789,,-8.11323433971217E-05,,,
"5:131:7174:429510:429497617,1",5.54040038,0.04990734,5.68057919,1.20502511,3.26293587,1.26932302,2.52245554,0.00967833,1,950074,0.0125497533461538,0.00488201161538462,0.00970175207692308,0.00729188184615385,2.82417772713524,,0.000177903382737213,,,
"5:131:7174:429510:429497642,1",5.5554537,0.10800054,5.70565788,1.20502511,3.24813369,1.26932302,2.54316106,0.00986094,1,950074,0.0124928218846154,0.00488201161538462,0.00978138869230769,0.00733170015384615,6.11158037247786,,0.000800756107191161,,,
"5:131:7174:429510:429497667,1",5.59360608,0.18853884,5.74455544,1.14576158,3.23411886,1.27598114,2.58613058,0.00986094,1,950075,0.0124389186923077,0.00490761976923077,0.00994665607692308,0.00742713792307692,10.6691158580665,0.00516650090788828,0.00178623014515631,,,
"5:131:7174:429510:429497692,1",5.64655224,0.28241217,5.80853169,0.84944393,3.22593042,1.28963708,2.6421802,0.00967833,1,950075,0.0124074246923077,0.00496014261538462,0.0101622315384615,0.00756118707692308,15.9812596781542,,0.00289188293894271,,,
"5:131:7174:429510:429497717,1",5.70442966,0.39120489,5.86994889,0.61238981,3.22797753,1.30519534,2.70552128,0.00949572,1,950075,0.0124152981923077,0.00501998207692308,0.0104058510769231,0.00771291657692308,22.1376682685231,,0.00377818520388215,,,
"5:131:7174:429511:429496742,1",5.77009328,0.52495128,5.94006686,0.53337177,3.23506368,1.31864746,2.76786048,0.00949572,1,950075,0.0124425526153846,0.005071721,0.0106456172307692,0.00785866911538462,29.7061657224596,,0.00447476511810395,,,
"5:131:7174:429511:429496767,1",5.83497828,0.70556832,6.00250768,0.53337177,3.24277971,1.3302652,2.8230752,0.00986094,1,950075,0.0124722296538462,0.00511640461538462,0.0108579815384615,0.00798719307692308,39.9269994016157,,0.00279732220675428,,,
"5:131:7174:429511:429496792,1",5.87157342,0.82677186,6.04294067,0.53337177,3.26010141,1.33542864,2.8514618,0.00967833,1,950075,0.0125388515769231,0.005136264,0.0109671607692308,0.00805171238461538,46.7857167389442,,0.00092941376251917,,,
"5:131:7174:429511:429496817,1",5.88169548,0.85463019,6.05266506,0.47410824,3.27931275,1.33712714,2.85992212,0.00967833,1,950075,0.0126127413461538,0.00514279669230769,0.0109997004615385,0.00807124857692308,48.3621757347789,,0.000295197608687826,,,
"5:131:7174:429511:429496842,1",5.8850695,0.85581846,6.05727135,0.47410824,3.29191035,1.3377386,2.86248248,0.00949572,1,950075,0.0126611936538462,0.00514514846153846,0.011009548,0.00807734823076923,48.4294180616155,,-0.000133319700619624,,,
"5:131:7174:429511:429496867,1",5.87935962,0.81554931,6.04908239,0.47410824,3.30387807,1.33794242,2.86081268,0.00967833,1,950075,0.0127072233461538,0.00514593238461539,0.0110031256923077,0.00807452903846154,46.1506503188212,,-0.00100298792240076,,,
"5:131:7174:429511:429496892,1",5.86664216,0.70596441,6.03986981,0.47410824,3.31868025,1.3377386,2.84890144,0.00967833,1,950075,0.0127641548076923,0.00514514846153846,0.0109573132307692,0.00805123084615385,39.9494135105612,,-0.00104617163206121,,,
"5:131:7174:429511:429496917,1",5.84769574,0.61248717,6.02144465,0.41484471,3.3273411,1.3377386,2.83431852,0.00931311,1,950075,0.0127974657692308,0.00514514846153846,0.0109012250769231,0.00802318676923077,34.659683799419,,-0.00135565058782388,,,
"5:131:7174:429511:429496942,1",5.82719208,0.51980211,5.99483053,0.41484471,3.33222267,1.33733096,2.81272244,0.00931311,1,950075,0.0128162410384615,0.00514358061538462,0.0108181632307692,0.00798087192307692,29.4147823061679,,-0.00205834019575364,,,
"5:131:7174:429511:429496967,1",5.79241372,0.41747886,5.94927944,0.41484471,3.33647436,1.3329828,2.77671042,0.00986094,1,950075,0.0128325936923077,0.00512685692307692,0.0106796554615385,0.00790325619230769,23.6244708285758,,-0.00220514968531138,,,
"5:131:7174:429511:429496992,1",5.74543698,0.32228523,5.9011693,0.41484471,3.33647436,1.32489794,2.73001168,0.00986094,1,950075,0.0128325936923077,0.00509576130769231,0.0105000449230769,0.00779790311538462,18.237613312003,,-0.0019871436120474,0.0051450000412653,,
"5:131:7174:429511:429497017,1",5.69871978,0.23976648,5.8448702,0.41484471,3.32938821,1.31307638,2.67685638,0.00986094,1,950075,0.0128053392692308,0.00505029376923077,0.0102956014615385,0.00767294761538462,13.5680072816868,,-0.00151703110899822,,,
"5:131:7174:429511:429497042,1",5.64421638,0.16477344,5.78703567,0.47410824,3.3163182,1.29853722,2.62247656,0.00967833,1,950075,0.01275507,0.00499437392307692,0.0100864483076923,0.00754041111538462,9.32426932133541,,-0.000989215258212227,,,
"5:131:7174:429511:429497067,1",5.59256792,0.09994671,5.73534286,0.7901804,3.30246084,1.28318278,2.56915428,0.00986094,1,950075,0.0127017724615385,0.00493531838461539,0.00988136261538461,0.0074083405,5.65582682391899,,-0.00039655263877129,,,
"5:131:7174:429511:429497092,1",5.55233922,0.05400027,5.69490987,1.08649805,3.28230468,1.2728559,2.53214038,0.01004355,1,950075,0.0126242487692308,0.00489559961538462,0.00973900146153846,0.00731730053846154,3.05579018623893,,-7.65330034431494E-05,,,
"5:131:7174:429511:429497117,1",5.54040038,0.05122764,5.68365005,1.08649805,3.26057382,1.26973066,2.52189894,0.00986094,1,950075,0.0125406685384615,0.00488357946153846,0.00969961130769231,0.00729159538461538,2.8988914236203,,0.000171722093049112,,,
"5:131:7174:429511:429497142,1",5.55778956,0.10641618,5.70412245,1.08649805,3.24419694,1.26932302,2.54232616,0.00986094,1,950075,0.0124776805384615,0.00488201161538462,0.00977817753846154,0.00733009457692308,6.02192393669578,,0.000788376309612569,,,
"5:131:7174:429511:429497167,1",5.59672056,0.18814275,5.74148458,0.96797099,3.23270163,1.27570938,2.5851287,0.00986094,1,950076,0.0124334678076923,0.00490657453846154,0.00994280269230769,0.00742468861538462,10.646701749121,0.00523130403785332,0.00181517002191991,,,
"5:131:7174:429511:429497192,1",5.64810948,0.28320435,5.8039254,0.96797099,3.22404078,1.28943326,2.6421802,0.00986094,1,950076,0.0124001568461538,0.00495935869230769,0.0101622315384615,0.00756079511538462,16.0260878960452,,0.00290787768329362,,,
"5:131:7174:429511:429497217,1",5.70910138,0.39239316,5.87301975,0.73091687,3.22404078,1.30519534,2.70552128,0.00986094,1,950076,0.0124001568461538,0.00501998207692308,0.0104058510769231,0.00771291657692308,22.2049105953596,,0.00383744234391606,,,
"5:131:7174:429511:429497242,1",5.7708719,0.52666767,5.93853143,0.61238981,3.23270163,1.31925892,2.76819444,0.00986094,1,950076,0.0124334678076923,0.00507407276923077,0.0106469016923077,0.00786048723076923,29.8032935278902,,0.00440925495030215,,,
"5:131:7174:429511:429497267,1",5.83264242,0.7063605,6.00250768,0.53337177,3.24577164,1.3302652,2.82290822,0.00986094,1,950076,0.0124837370769231,0.00511640461538462,0.0108573393076923,0.00798687196153846,39.9718276195068,,0.00282516699394879,,,
"5:131:7174:429511:429497292,1",5.8707948,0.82597968,6.04294067,0.53337177,3.25868418,1.33542864,2.85162878,0.00967833,1,950076,0.0125334006923077,0.005136264,0.010967803,0.0080520335,46.7408885210531,,0.000891699132798289,,,
"5:131:7174:429511:429497317,1",5.88091686,0.85463019,6.05420049,0.53337177,3.27647829,1.3367195,2.8600891,0.00967833,1,950076,0.0126018395769231,0.00514122884615385,0.0110003426923077,0.00807078576923077,48.3621757347789,,0.000314021395920607,,,
"5:131:7174:429511:429497342,1",5.88169548,0.85502628,6.05420049,0.47410824,3.29332758,1.33753478,2.86264946,0.00967833,1,950076,0.0126666445384615,0.00514436453846154,0.0110101902307692,0.00807727738461539,48.3845898437244,,-8.44927293985071E-05,,,
"5:131:7174:429511:429497367,1",5.878581,0.81792585,6.05420049,0.47410824,3.30482289,1.33794242,2.86131362,0.00949572,1,950076,0.0127108572692308,0.00514593238461539,0.0110050523846154,0.00807549238461539,46.2851349724943,,-0.00105264069290209,,,
"5:131:7174:429511:429497392,1",5.8643063,0.70424802,6.03679895,0.47410824,3.31679061,1.33814624,2.8484005,0.00949572,1,950076,0.0127568869615385,0.00514671630769231,0.0109553865384615,0.00805105142307692,39.8522857051307,,-0.00104681897451632,,,
"5:131:7174:429511:429497417,1",5.84847436,0.61169499,6.01939741,0.47410824,3.3273411,1.33794242,2.83398456,0.00931311,1,950076,0.0127974657692308,0.00514593238461539,0.0108999406153846,0.0080229365,34.614855581528,,-0.00128860572842512,,,
"5:131:7174:429511:429497442,1",5.8240776,0.52297083,5.99175967,0.47410824,3.33316749,1.33733096,2.81372432,0.00949572,1,950076,0.0128198749615385,0.00514358061538462,0.0108220166153846,0.00798279861538461,29.594095177732,,-0.0020133307426938,,,
"5:131:7174:429511:429497467,1",5.79241372,0.42025149,5.95081487,0.47410824,3.33505713,1.33339044,2.77843588,0.00931311,1,950076,0.0128271428076923,0.00512842476923077,0.0106862918461538,0.00790735830769231,23.7813695911944,,-0.00224733697633338,,,
"5:131:7174:429511:429497492,1",5.74647514,0.32558598,5.89912206,0.47410824,3.33647436,1.32510176,2.73134752,0.00931311,1,950076,0.0128325936923077,0.00509654523076923,0.0105051827692308,0.007800864,18.4243975532156,,-0.00199673154614729,,,
"5:131:7174:429511:429497517,1",5.69871978,0.24095475,5.84794106,0.47410824,3.33080544,1.31348402,2.67819222,0.00967833,1,950076,0.0128107901538462,0.00505186161538462,0.0103007393076923,0.00767630046153846,13.6352496085233,,-0.00151568519233149,0.00524757118331289,,
"5:131:7174:429511:429497542,1",5.6488881,0.16596171,5.79010653,0.47410824,3.31679061,1.2993525,2.62386806,0.00967833,1,950076,0.0127568869615385,0.00499750961538462,0.0100918002307692,0.00754465492307692,9.39151164817196,,-0.000996847275526753,,,
"5:131:7174:429511:429497567,1",5.5943847,0.09915453,5.73380743,0.61238981,3.30198843,1.28379424,2.57032314,0.00986094,1,950076,0.0126999555,0.00493767015384615,0.00988585823076923,0.00741176419230769,5.61099860602796,,-0.000398630383997523,,,
"5:131:7174:429511:429497592,1",5.55078198,0.05439636,5.69490987,0.90870746,3.28419432,1.27326354,2.53314226,0.00967833,1,950076,0.0126315166153846,0.00489716746153846,0.00974285484615385,0.00732001115384615,3.07820429518445,,-7.94353144551846E-05,,,
"5:131:7174:429511:429497617,1",5.54040038,0.05201982,5.68211462,1.08649805,3.26293587,1.26973066,2.52295648,0.00949572,1,950076,0.0125497533461538,0.00488357946153846,0.00970367876923077,0.00729362911538462,2.94371964151134,,0.000181420459883316,,,
"5:131:7174:429511:429497642,1",5.55778956,0.1095849,5.70412245,1.08649805,3.24419694,1.26932302,2.54399596,0.00967833,1,950076,0.0124776805384615,0.00488201161538462,0.00978459984615385,0.00733330573076923,6.20123680825993,,0.000786073758057618,,,
"5:131:7174:429511:429497667,1",5.59594194,0.18853884,5.74455544,1.08649805,3.23411886,1.27598114,2.58579662,0.00967833,1,950077,0.0124389186923077,0.00490761976923077,0.00994537161538462,0.00742649569230769,10.6691158580665,0.00516406159075666,0.0018056021224414,,,
"5:131:7174:429511:429497692,1",5.65122396,0.28201608,5.8039254,0.90870746,3.22703271,1.29045236,2.64184624,0.01004355,1,950077,0.0124116642692308,0.00496327830769231,0.0101609470769231,0.00756211269230769,15.9588455692087,,0.00288475732646518,,,
"5:131:7174:429511:429497717,1",5.70988,0.39199707,5.87301975,0.73091687,3.22545801,1.30560298,2.7053543,0.01004355,1,950077,0.0124056077307692,0.00502154992307692,0.0104052088461538,0.00771337938461539,22.1824964864141,,0.00379995242095351,,,
"5:131:7174:429512:429496742,1",5.7708719,0.52495128,5.93853143,0.61238981,3.23317404,1.31925892,2.76786048,0.01004355,1,950077,0.0124352847692308,0.00507407276923077,0.0106456172307692,0.007859845,29.7061657224596,,0.00444460841643526,,,
"5:131:7174:429512:429496767,1",5.83030656,0.70477614,6.01018483,0.61238981,3.24577164,1.33046902,2.8230752,0.00986094,1,950077,0.0124837370769231,0.00511718853846154,0.0108579815384615,0.00798758503846154,39.8821711837247,,0.0027619055852772,,,
"5:131:7174:429512:429496792,1",5.8681994,0.82677186,6.04601153,0.53337177,3.26010141,1.33522482,2.8514618,0.00967833,1,950077,0.0125388515769231,0.00513548007692308,0.0109671607692308,0.00805132042307692,46.7857167389442,,0.000965059456620717,,,
"5:131:7174:429512:429496817,2",5.88169548,0.85463019,6.05266506,0.53337177,3.27553347,1.33692332,2.86031174,0.00967833,1,950077,0.0125982056538462,0.00514201276923077,0.011001199,0.00807160588461539,48.3621757347789,,0.00025538913495055,,,
"5:131:7174:429512:429496842,1",5.88325272,0.85502628,6.05112963,0.47410824,3.29379999,1.33733096,2.86264946,0.00967833,1,950077,0.0126684615,0.00514358061538462,0.0110101902307692,0.00807688542307692,48.3845898437244,,-0.000121772360748352,,,
"5:131:7174:429512:429496867,2",5.88169548,0.82030239,6.04754696,0.47410824,3.30812976,1.33733096,2.86131362,0.00967833,1,950077,0.012723576,0.00514358061538462,0.0110050523846154,0.0080743165,46.4196196261674,,-0.00101518504513508,,,
"5:131:7174:429512:429496892,2",5.8643063,0.70794486,6.03526352,0.47410824,3.31679061,1.33753478,2.84890144,0.00967833,1,950077,0.0127568869615385,0.00514436453846154,0.0109573132307692,0.00805083888461539,40.0614840552888,,-0.00101357288606733,,,
"5:131:7174:429512:429496917,1",5.84769574,0.61486371,6.01632655,0.41484471,3.32781351,1.33753478,2.83481946,0.00967833,1,950077,0.0127992827307692,0.00514436453846154,0.0109031517692308,0.00802375815384615,34.7941684530921,,-0.00141459109853977,,,
"5:131:7174:429512:429496942,2",5.82719208,0.51980211,5.9932951,0.41484471,3.33647436,1.3367195,2.81272244,0.00986094,1,950077,0.0128325936923077,0.00514122884615385,0.0108181632307692,0.00797969603846154,29.4147823061679,,-0.00199803963052812,,,
"5:131:7174:429512:429496967,1",5.79319234,0.41668668,5.94927944,0.41484471,3.33741918,1.33318662,2.77704438,0.00986094,1,950077,0.0128362276153846,0.00512764084615385,0.0106809399230769,0.00790429038461538,23.5796426106847,,-0.00220117496982003,,,
"5:131:7174:429512:429496992,2",5.74803238,0.32400162,5.9011693,0.41484471,3.33458472,1.32510176,2.73051262,0.00967833,1,950077,0.0128253258461538,0.00509654523076923,0.0105019716153846,0.00779925842307692,18.3347411174336,,-0.0019977832178632,,,
"5:131:7174:429512:429497017,2",5.69638392,0.2389743,5.84640563,0.41484471,3.33080544,1.31287256,2.6775243,0.00967833,1,950077,0.0128107901538462,0.00504950984615385,0.0102981703846154,0.00767384011538461,13.5231790637957,,-0.00149986848051796,,,
"5:131:7174:429512:429497042,2",5.64343776,0.16358517,5.78550024,0.47410824,3.31820784,1.29894486,2.6229775,0.00986094,1,950077,0.0127623378461538,0.00499594176923077,0.010088375,0.00754215838461539,9.25702699449885,,-0.00098382223308001,0.00517660516492452,,
"5:131:7174:429512:429497067,2",5.5943847,0.09955062,5.732272,0.73091687,3.30041373,1.2833866,2.5698222,0.00986094,1,950077,0.0126938989615385,0.00493610230769231,0.00988393153846154,0.00741001692307692,5.63341271497348,,-0.000398630383997523,,,
"5:131:7174:429512:429497092,2",5.5515606,0.05400027,5.69337444,0.96797099,3.28230468,1.2728559,2.53264132,0.00986094,1,950077,0.0126242487692308,0.00489559961538462,0.00974092815384615,0.00731826388461539,3.05579018623893,,-7.52582435262078E-05,,,
"5:131:7174:429512:429497117,2",5.5372859,0.05122764,5.68518548,1.14576158,3.26293587,1.26973066,2.52262252,0.00986094,1,950077,0.0125497533461538,0.00488357946153846,0.00970239430769231,0.00729298688461539,2.8988914236203,,0.000176058419670475,,,
"5:131:7174:429512:429497142,2",5.55778956,0.10760445,5.70105159,1.14576158,3.24419694,1.26973066,2.54299408,0.01004355,1,950077,0.0124776805384615,0.00488357946153846,0.00978074646153846,0.00733216296153846,6.08916626353234,,0.00080297083193381,,,
"5:131:7174:429512:429497167,2",5.59516332,0.18853884,5.74148458,1.02723452,3.2312844,1.2765926,2.5859636,0.00967833,1,950078,0.0124280169230769,0.00490997153846154,0.00994601384615385,0.00742799269230769,10.6691158580665,0.00513248408386557,0.00179218749203361,,,
